Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
103.119.242.125-229.33.30.97-46455-1232-17,103.119.242.125,46455,229.33.30.97,1232,17,07-10-2019 23:24,272203,2,0,124,0,104,20,62,59.39696962,0,0,0,0,455.542371,7.347457596,272203,0,272203,272203,272203,272203,0,272203,272203,0,0,0,0,0,0,0,0,0,16,0,7.347457596,0,20,104,76,48.49742261,2352,0,0,0,0,0,0,0,0,0,114,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,Normal
93.185.25.117-103.119.242.124-37163-60991-17,93.185.25.117,37163,103.119.242.124,60991,17,07-10-2019 23:30,252,1,1,118,287,118,118,118,0,287,287,287,0,1607142.857,7936.507937,252,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3968.253968,3968.253968,118,287,174.3333333,97.57219549,9520.333333,0,0,0,0,0,0,0,0,1,261.5,118,287,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-239.255.255.250-64152-1900-17,103.119.242.124,64152,239.255.255.250,1900,17,07-10-2019 23:29,6000964,4,0,503,0,137,101,125.75,16.64081328,0,0,0,0,83.81986627,0.666559573,2000321.333,49.50084174,2000371,2000272,6000964,2000321.333,49.50084174,2000371,2000272,0,0,0,0,0,0,0,0,0,32,0,0.666559573,0,101,137,128,15.26433752,233,0,0,0,0,0,0,0,0,0,160,125.75,0,0,0,0,0,0,0,1,167,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-186.221.188.153-60991-28662-17,103.119.242.124,60991,186.221.188.153,28662,17,07-10-2019 23:25,452801,1,1,103,289,103,103,103,0,289,289,289,0,865.7224697,4.416951376,452801,0,452801,452801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.208475688,2.208475688,103,289,165,107.3871501,11532,0,0,0,0,0,0,0,0,1,247.5,103,289,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
89.253.138.148-103.119.242.124-50961-60991-17,89.253.138.148,50961,103.119.242.124,60991,17,07-10-2019 23:24,334,1,1,103,289,103,103,103,0,289,289,289,0,1173652.695,5988.023952,334,0,334,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2994.011976,2994.011976,103,289,165,107.3871501,11532,0,0,0,0,0,0,0,0,1,247.5,103,289,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.120-239.255.255.250-60660-1900-17,103.119.242.120,60660,239.255.255.250,1900,17,07-10-2019 23:27,6005250,4,0,503,0,137,101,125.75,16.64081328,0,0,0,0,83.7600433,0.666083843,2001750,2150.89493,2004218,2000275,6005250,2001750,2150.89493,2004218,2000275,0,0,0,0,0,0,0,0,0,32,0,0.666083843,0,101,137,128,15.26433752,233,0,0,0,0,0,0,0,0,0,160,125.75,0,0,0,0,0,0,0,1,167,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
175.214.53.57-103.119.242.124-7356-60991-17,175.214.53.57,7356,103.119.242.124,60991,17,07-10-2019 23:24,321,1,1,104,317,104,104,104,0,317,317,317,0,1311526.48,6230.529595,321,0,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3115.264798,3115.264798,104,317,175,122.9756073,15123,0,0,0,0,0,0,0,0,1,262.5,104,317,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-8.8.8.8-62460-53-17,103.119.242.124,62460,8.8.8.8,53,17,07-10-2019 23:31,55308,1,1,33,123,33,33,33,0,123,123,123,0,2820.568453,36.16113401,55308,0,55308,55308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,18.08056701,18.08056701,33,123,63,51.96152423,2700,0,0,0,0,0,0,0,0,1,94.5,33,123,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.115-224.0.0.251-49226-5353-17,103.119.242.115,49226,224.0.0.251,5353,17,07-10-2019 23:25,2709020,3,0,162,0,59,44,54,8.660254038,0,0,0,0,59.80022296,1.107411536,1354510,1915564.998,2709019,1,2709020,1354510,1915564.998,2709019,1,0,0,0,0,0,0,0,0,0,24,0,1.107411536,0,44,59,51.5,8.660254038,75,0,0,0,0,0,0,0,0,0,68.66666667,54,0,0,0,0,0,0,0,3,162,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
103.119.242.115-224.0.0.251-64095-5353-17,103.119.242.115,64095,224.0.0.251,5353,17,07-10-2019 23:23,2713246,3,0,162,0,59,44,54,8.660254038,0,0,0,0,59.70708148,1.105686694,1356623,1918109.168,2712931,315,2713246,1356623,1918109.168,2712931,315,0,0,0,0,0,0,0,0,0,24,0,1.105686694,0,44,59,51.5,8.660254038,75,0,0,0,0,0,0,0,0,0,68.66666667,54,0,0,0,0,0,0,0,3,162,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-239.255.255.250-64157-1900-17,103.119.242.124,64157,239.255.255.250,1900,17,07-10-2019 23:26,6001822,4,0,503,0,137,101,125.75,16.64081328,0,0,0,0,83.80788367,0.666464284,2000607.333,239.5878405,2000859,2000382,6001822,2000607.333,239.5878405,2000859,2000382,0,0,0,0,0,0,0,0,0,32,0,0.666464284,0,101,137,128,15.26433752,233,0,0,0,0,0,0,0,0,0,160,125.75,0,0,0,0,0,0,0,1,167,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-4.2.2.2-51409-53-17,103.119.242.124,51409,4.2.2.2,53,17,07-10-2019 23:22,3062288,2,1,100,95,50,50,50,0,95,95,95,0,63.67787746,0.979659653,1531144,2077971.869,3000492,61796,3000492,3000492,0,3000492,3000492,0,0,0,0,0,0,0,0,0,16,8,0.653106435,0.326553218,50,95,61.25,22.5,506.25,0,0,0,0,0,0,0,0,0,81.66666667,50,95,0,0,0,0,0,0,2,100,1,95,0,0,1,8,0,0,0,0,0,0,0,0,Normal
179.43.173.22-103.119.242.124-2868-60991-17,179.43.173.22,2868,103.119.242.124,60991,17,07-10-2019 23:28,375,1,1,106,319,106,106,106,0,319,319,319,0,1133333.333,5333.333333,375,0,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2666.666667,2666.666667,106,319,177,122.9756073,15123,0,0,0,0,0,0,0,0,1,265.5,106,319,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.118-239.255.255.250-56135-1900-17,103.119.242.118,56135,239.255.255.250,1900,17,07-10-2019 23:25,3001120,4,0,692,0,173,173,173,0,0,0,0,0,230.5805832,1.332835741,1000373.333,137.4239183,1000532,1000292,3001120,1000373.333,137.4239183,1000532,1000292,0,0,0,0,0,0,0,0,0,32,0,1.332835741,0,173,173,173,0,0,0,0,0,0,0,0,0,0,0,216.25,173,0,0,0,0,0,0,0,1,230,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.201-64033-443-17,103.119.242.124,64033,74.125.158.201,443,17,07-10-2019 23:29,858712,241,1642,14300,2203536,1350,28,59.33609959,186.8692031,1350,20,1341.982948,99.1573317,2582747.184,2192.819013,456.2763018,7907.235023,300940,0,831743,3465.595833,22089.46223,300940,60,375878,229.0542352,1842.763282,51027,0,0,0,0,0,1928,13136,280.6528848,1912.166128,20,1350,1177.91189,443.4503551,196648.2174,0,0,0,0,0,0,0,0,6,1178.53744,59.33609959,1341.982948,0,0,0,2217836,1883,2582747,0,0,0,0,0,0,240,8,0,0,0,0,0,0,0,0,Normal
103.119.242.115-224.0.0.251-58790-5353-17,103.119.242.115,58790,224.0.0.251,5353,17,07-10-2019 23:28,2705902,3,0,162,0,59,44,54,8.660254038,0,0,0,0,59.86913052,1.108687602,1352951,1913360.239,2705901,1,2705902,1352951,1913360.239,2705901,1,0,0,0,0,0,0,0,0,0,24,0,1.108687602,0,44,59,51.5,8.660254038,75,0,0,0,0,0,0,0,0,0,68.66666667,54,0,0,0,0,0,0,0,3,162,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
173.249.4.73-103.119.242.124-60188-60991-17,173.249.4.73,60188,103.119.242.124,60991,17,07-10-2019 23:29,342,1,1,97,319,97,97,97,0,319,319,319,0,1216374.269,5847.953216,342,0,342,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2923.976608,2923.976608,97,319,171,128.1717598,16428,0,0,0,0,0,0,0,0,1,256.5,97,319,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
131.196.86.103-103.119.242.124-1028-60991-17,131.196.86.103,1028,103.119.242.124,60991,17,07-10-2019 23:22,688,1,1,103,289,103,103,103,0,289,289,289,0,569767.4419,2906.976744,688,0,688,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1453.488372,1453.488372,103,289,165,107.3871501,11532,0,0,0,0,0,0,0,0,1,247.5,103,289,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.121-239.255.255.250-57074-1900-17,103.119.242.121,57074,239.255.255.250,1900,17,07-10-2019 23:24,6002585,4,0,503,0,137,101,125.75,16.64081328,0,0,0,0,83.79723069,0.666379568,2000861.667,241.226726,2001067,2000596,6002585,2000861.667,241.226726,2001067,2000596,0,0,0,0,0,0,0,0,0,32,0,0.666379568,0,101,137,128,15.26433752,233,0,0,0,0,0,0,0,0,0,160,125.75,0,0,0,0,0,0,0,1,167,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-178.162.139.94-60991-12611-17,103.119.242.124,60991,178.162.139.94,12611,17,07-10-2019 23:28,186896,1,1,103,277,103,103,103,0,277,277,277,0,2033.216334,10.7011386,186896,0,186896,186896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.350569301,5.350569301,103,277,161,100.4589468,10092,0,0,0,0,0,0,0,0,1,241.5,103,277,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.121-239.255.255.250-15221-1900-17,103.119.242.121,15221,239.255.255.250,1900,17,07-10-2019 23:30,54106463,4,0,740,0,185,185,185,0,0,0,0,0,13.67673951,0.073928322,1.80E+07,3.12E+07,5.41E+07,1,5.41E+07,1.80E+07,3.12E+07,5.41E+07,1,0,0,0,0,0,0,0,0,0,32,0,0.073928322,0,185,185,185,0,0,0,0,0,0,0,0,0,0,0,231.25,185,0,0,0,0,0,0,0,4,740,0,0,0,0,3,8,1,0,1,1,5.41E+07,0,5.41E+07,5.41E+07,Normal
103.119.242.124-239.255.255.250-64151-1900-17,103.119.242.124,64151,239.255.255.250,1900,17,07-10-2019 23:28,6001257,4,0,503,0,137,101,125.75,16.64081328,0,0,0,0,83.81577393,0.666527029,2000419,611.2127289,2000920,1999738,6001257,2000419,611.2127289,2000920,1999738,0,0,0,0,0,0,0,0,0,32,0,0.666527029,0,101,137,128,15.26433752,233,0,0,0,0,0,0,0,0,0,160,125.75,0,0,0,0,0,0,0,1,167,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
103.119.242.125-239.255.255.250-57406-1900-17,103.119.242.125,57406,239.255.255.250,1900,17,07-10-2019 23:27,6008862,4,0,503,0,137,101,125.75,16.64081328,0,0,0,0,83.70969412,0.665683452,2002954,1532.171335,2003942,2001189,6008862,2002954,1532.171335,2003942,2001189,0,0,0,0,0,0,0,0,0,32,0,0.665683452,0,101,137,128,15.26433752,233,0,0,0,0,0,0,0,0,0,160,125.75,0,0,0,0,0,0,0,1,167,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
4.2.2.2-103.119.242.124-53-51509-17,4.2.2.2,53,103.119.242.124,51509,17,07-10-2019 23:26,7001140,3,0,621,0,207,207,207,0,0,0,0,0,88.69984031,0.428501644,3500570,707352.8543,4000744,3000396,7001140,3500570,707352.8543,4000744,3000396,0,0,0,0,0,0,0,0,0,24,0,0.428501644,0,207,207,207,0,0,0,0,0,0,0,0,0,0,0,276,207,0,0,0,0,0,0,0,1,310,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
89.132.74.160-103.119.242.124-25654-60991-17,89.132.74.160,25654,103.119.242.124,60991,17,07-10-2019 23:23,3645224,1,2,103,392,103,103,103,0,289,103,196,131.5218613,135.794124,0.822994691,1822612,2577160.973,3644940,284,0,0,0,0,0,3644940,3644940,0,3644940,3644940,0,0,0,0,8,16,0.274331564,0.548663127,103,289,149.5,93,8649,0,0,0,0,0,0,0,0,2,199.3333333,103,196,0,0,0,0,0,0,1,103,2,392,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.121-239.255.255.250-62938-1900-17,103.119.242.121,62938,239.255.255.250,1900,17,07-10-2019 23:26,6003704,4,0,503,0,137,101,125.75,16.64081328,0,0,0,0,83.78161215,0.666255365,2001234.667,776.3661078,2002127,2000714,6003704,2001234.667,776.3661078,2002127,2000714,0,0,0,0,0,0,0,0,0,32,0,0.666255365,0,101,137,128,15.26433752,233,0,0,0,0,0,0,0,0,0,160,125.75,0,0,0,0,0,0,0,1,167,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
103.119.242.115-224.0.0.251-59743-5353-17,103.119.242.115,59743,224.0.0.251,5353,17,07-10-2019 23:24,2711918,3,0,162,0,59,44,54,8.660254038,0,0,0,0,59.73631946,1.106228138,1355959,1917308.723,2711701,217,2711918,1355959,1917308.723,2711701,217,0,0,0,0,0,0,0,0,0,24,0,1.106228138,0,44,59,51.5,8.660254038,75,0,0,0,0,0,0,0,0,0,68.66666667,54,0,0,0,0,0,0,0,3,162,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
163.172.225.46-103.119.242.124-8109-60991-17,163.172.225.46,8109,103.119.242.124,60991,17,07-10-2019 23:28,550,1,1,103,289,103,103,103,0,289,289,289,0,712727.2727,3636.363636,550,0,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1818.181818,1818.181818,103,289,165,107.3871501,11532,0,0,0,0,0,0,0,0,1,247.5,103,289,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.117-239.255.255.250-55250-1900-17,103.119.242.117,55250,239.255.255.250,1900,17,07-10-2019 23:24,6051181,4,0,503,0,137,101,125.75,16.64081328,0,0,0,0,83.12426946,0.661027988,2017060.333,5066.560207,2020277,2011220,6051181,2017060.333,5066.560207,2020277,2011220,0,0,0,0,0,0,0,0,0,32,0,0.661027988,0,101,137,128,15.26433752,233,0,0,0,0,0,0,0,0,0,160,125.75,0,0,0,0,0,0,0,1,167,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
188.17.181.98-103.119.242.124-1283-60991-17,188.17.181.98,1283,103.119.242.124,60991,17,07-10-2019 23:31,271,1,1,103,289,103,103,103,0,289,289,289,0,1446494.465,7380.073801,271,0,271,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3690.0369,3690.0369,103,289,165,107.3871501,11532,0,0,0,0,0,0,0,0,1,247.5,103,289,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
119.200.212.163-103.119.242.124-41176-60991-17,119.200.212.163,41176,103.119.242.124,60991,17,07-10-2019 23:26,489,1,1,104,317,104,104,104,0,317,317,317,0,860940.6953,4089.97955,489,0,489,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2044.989775,2044.989775,104,317,175,122.9756073,15123,0,0,0,0,0,0,0,0,1,262.5,104,317,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-8.8.8.8-50981-53-17,103.119.242.124,50981,8.8.8.8,53,17,07-10-2019 23:25,268377,1,1,28,97,28,28,28,0,97,97,97,0,465.7627144,7.45220343,268377,0,268377,268377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.726101715,3.726101715,28,97,51,39.83716857,1587,0,0,0,0,0,0,0,0,1,76.5,28,97,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.115-224.0.0.251-56898-5353-17,103.119.242.115,56898,224.0.0.251,5353,17,07-10-2019 23:31,2704164,3,0,162,0,59,44,54,8.660254038,0,0,0,0,59.90760915,1.10940017,1352082,1911895.114,2703996,168,2704164,1352082,1911895.114,2703996,168,0,0,0,0,0,0,0,0,0,24,0,1.10940017,0,44,59,51.5,8.660254038,75,0,0,0,0,0,0,0,0,0,68.66666667,54,0,0,0,0,0,0,0,3,162,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
103.119.242.117-239.255.255.250-56984-1900-17,103.119.242.117,56984,239.255.255.250,1900,17,07-10-2019 23:27,6031688,4,0,503,0,137,101,125.75,16.64081328,0,0,0,0,83.39290759,0.663164275,2010562.667,8850.232615,2019706,2002038,6031688,2010562.667,8850.232615,2019706,2002038,0,0,0,0,0,0,0,0,0,32,0,0.663164275,0,101,137,128,15.26433752,233,0,0,0,0,0,0,0,0,0,160,125.75,0,0,0,0,0,0,0,1,167,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-172.217.31.195-64015-443-17,103.119.242.124,64015,172.217.31.195,443,17,07-10-2019 23:29,15123854,49,24,61549,2145,1350,23,1256.102041,329.0009654,1350,20,89.375,274.0367815,4211.492653,4.826812002,210053.5278,1749802.328,1.49E+07,0,1.51E+07,313896.4792,2142972.663,1.49E+07,35,1.51E+07,655033.6957,3107077.305,1.49E+07,0,0,0,0,0,392,192,3.239914905,1.586897096,20,1350,878.972973,631.1212673,398314.0541,0,0,0,0,0,0,0,0,0,891.0136986,1256.102041,89.375,0,0,0,63651,71,294623,49,61549,24,2145,0,0,48,8,216042,0,216042,216042,1.49E+07,0,1.49E+07,1.49E+07,Normal
103.119.242.124-173.194.52.41-62054-443-17,103.119.242.124,62054,173.194.52.41,443,17,07-10-2019 23:22,25607437,107,587,9885,775942,1350,28,92.38317757,249.6207933,1350,19,1321.877342,182.1462824,30687.45224,27.1015018,36951.56854,691758.5501,1.53E+07,0,2.56E+07,241579.5943,1765453.891,1.53E+07,59,2.56E+07,43627.8686,754255.0392,1.53E+07,0,0,0,0,0,856,4696,4.178473621,22.92302818,19,1350,1132.628777,484.4904781,234731.0234,0,0,0,0,0,0,0,0,5,1134.260807,92.38317757,1321.877342,0,0,0,261942,231,1950213,53,4942,293,387971,0,0,106,8,180572,132931.8322,274569,86575,1.26E+07,3801027.754,1.53E+07,9914514,Normal
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07-10-2019 23:30,102852045,29,0,0,0,0,0,0,0,0,0,0,0,0,0.281958419,3673287.321,3608209.594,1.40E+07,961,1.03E+08,3673287.321,3608209.594,1.40E+07,961,0,0,0,0,0,0,0,0,0,0,0,0.281958419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4460322.6,4030095.231,1.11E+07,1163152,8865696.286,2625582.321,1.40E+07,6558145,Normal
83.10.0.41-103.119.242.124-6881-60991-17,83.10.0.41,6881,103.119.242.124,60991,17,07-10-2019 23:22,266,1,1,101,287,101,101,101,0,287,287,287,0,1458646.617,7518.796992,266,0,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3759.398496,3759.398496,101,287,163,107.3871501,11532,0,0,0,0,0,0,0,0,1,244.5,101,287,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
89.132.72.54-103.119.242.124-1036-60991-17,89.132.72.54,1036,103.119.242.124,60991,17,07-10-2019 23:31,245,1,1,103,289,103,103,103,0,289,289,289,0,1600000,8163.265306,245,0,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4081.632653,4081.632653,103,289,165,107.3871501,11532,0,0,0,0,0,0,0,0,1,247.5,103,289,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
173.212.202.22-103.119.242.124-6932-60991-17,173.212.202.22,6932,103.119.242.124,60991,17,07-10-2019 23:23,53018989,2,2,194,638,97,97,97,0,319,319,319,0,15.69249085,0.075444668,1.77E+07,3.06E+07,5.30E+07,246,5.30E+07,5.30E+07,0,5.30E+07,5.30E+07,5.30E+07,5.30E+07,0,5.30E+07,5.30E+07,0,0,0,0,16,16,0.037722334,0.037722334,97,319,185.8,121.5944078,14785.2,0,0,0,0,0,0,0,0,1,232.25,97,319,0,0,0,0,0,0,2,194,2,638,0,0,1,8,286,0,286,286,5.30E+07,0,5.30E+07,5.30E+07,Normal
173.176.58.248-103.119.242.124-26085-60991-17,173.176.58.248,26085,103.119.242.124,60991,17,07-10-2019 23:21,433,1,1,103,289,103,103,103,0,289,289,289,0,905311.7783,4618.937644,433,0,433,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2309.468822,2309.468822,103,289,165,107.3871501,11532,0,0,0,0,0,0,0,0,1,247.5,103,289,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.115-224.0.0.251-63640-5353-17,103.119.242.115,63640,224.0.0.251,5353,17,07-10-2019 23:24,2712323,3,0,162,0,59,44,54,8.660254038,0,0,0,0,59.72739972,1.106062958,1356161.5,1917530.048,2712060,263,2712323,1356161.5,1917530.048,2712060,263,0,0,0,0,0,0,0,0,0,24,0,1.106062958,0,44,59,51.5,8.660254038,75,0,0,0,0,0,0,0,0,0,68.66666667,54,0,0,0,0,0,0,0,3,162,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-86.160.232.237-60991-6881-17,103.119.242.124,60991,86.160.232.237,6881,17,07-10-2019 23:24,201936,1,1,103,299,103,103,103,0,299,299,299,0,1990.729736,9.904128041,201936,0,201936,201936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.95206402,4.95206402,103,299,168.3333333,113.1606528,12805.33333,0,0,0,0,0,0,0,0,1,252.5,103,299,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-172.217.160.142-54666-443-17,103.119.242.124,54666,172.217.160.142,443,17,07-10-2019 23:27,159281,35,66,2711,86404,1350,28,77.45714286,230.3008701,1350,21,1309.151515,228.2211642,559482.9264,634.0994846,1592.81,6867.008926,59112,0,142458,4189.941176,12193.89682,66052,57,99899,1536.907692,5872.186445,43686,0,0,0,0,0,280,528,219.7374451,414.3620394,21,1350,886.9117647,630.1246789,397057.1109,0,0,0,0,0,0,0,0,1,895.6930693,77.45714286,1309.151515,0,0,0,89115,101,559482,0,0,0,0,0,0,34,8,0,0,0,0,0,0,0,0,Normal
118.168.1.190-103.119.242.124-9270-60991-17,118.168.1.190,9270,103.119.242.124,60991,17,07-10-2019 23:23,265,1,1,98,293,98,98,98,0,293,293,293,0,1475471.698,7547.169811,265,0,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3773.584906,3773.584906,98,293,163,112.5833025,12675,0,0,0,0,0,0,0,0,1,244.5,98,293,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.115-224.0.0.251-53327-5353-17,103.119.242.115,53327,224.0.0.251,5353,17,07-10-2019 23:27,2707507,3,0,162,0,59,44,54,8.660254038,0,0,0,0,59.83364032,1.108030376,1353753.5,1913694.701,2706940,567,2707507,1353753.5,1913694.701,2706940,567,0,0,0,0,0,0,0,0,0,24,0,1.108030376,0,44,59,51.5,8.660254038,75,0,0,0,0,0,0,0,0,0,68.66666667,54,0,0,0,0,0,0,0,3,162,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
82.49.144.35-103.119.242.124-25232-60991-17,82.49.144.35,25232,103.119.242.124,60991,17,07-10-2019 23:22,281,1,1,117,319,117,117,117,0,319,319,319,0,1551601.423,7117.437722,281,0,281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3558.718861,3558.718861,117,319,184.3333333,116.6247544,13601.33333,0,0,0,0,0,0,0,0,1,276.5,117,319,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-8.8.8.8-51409-53-17,103.119.242.124,51409,8.8.8.8,53,17,07-10-2019 23:22,3158541,3,1,150,95,50,50,50,0,95,95,95,0,77.56745915,1.266407496,1052847,986076.5771,2000137,32093,3126448,1563224,617888.2902,2000137,1126311,0,0,0,0,0,0,0,0,0,24,8,0.949805622,0.316601874,50,95,59,20.1246118,405,0,0,0,0,0,0,0,0,0,73.75,50,95,0,0,0,0,0,0,1,75,0,47,0,0,2,8,0,0,0,0,0,0,0,0,Normal
106.38.219.49-103.119.242.124-80-60655-6,106.38.219.49,80,103.119.242.124,60655,6,07-10-2019 23:27,2986294,2,0,0,0,0,0,0,0,0,0,0,0,0,0.669726423,2986294,0,2986294,2986294,2986294,2986294,0,2986294,2986294,0,0,0,0,0,0,0,0,0,64,0,0.669726423,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64240,0,0,32,0,0,0,0,0,0,0,0,Normal
207.180.210.81-103.119.242.124-27879-60991-17,207.180.210.81,27879,103.119.242.124,60991,17,07-10-2019 23:23,300,1,1,97,319,97,97,97,0,319,319,319,0,1386666.667,6666.666667,300,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3333.333333,3333.333333,97,319,171,128.1717598,16428,0,0,0,0,0,0,0,0,1,256.5,97,319,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
